JobName,NNodes,MaxVMSize,AveVMSize,MaxVMSizeNode,MaxVMSizeTask,MaxRSS,MaxRSSNode,MaxRSSTask,AveCPU,CPUTime,CPUTimeRAW,Elapsed,Start,End,State,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3094,14,2300K,sdumont3088,8,00:00:00,01:28:00,5280,00:00:11,2022-11-18T17:03:37,2022-11-18T17:03:48,COMPLETED,
1000bs-2th-aminoacido,20,,,,,,,,,10:24:00,37440,00:01:18,2022-11-18T17:03:38,2022-11-18T17:04:56,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8956K,sdumont3056,0,00:00:00,00:31:12,1872,00:01:18,2022-11-18T17:03:38,2022-11-18T17:04:56,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,341208268,sdumont3133,10,46756K,sdumont3133,10,00:01:56,10:24:00,37440,00:01:18,2022-11-18T17:03:38,2022-11-18T17:04:56,COMPLETED,
1000bs-2th-aminoacido,20,,,,,,,,,12:24:00,44640,00:01:33,2022-11-18T17:03:46,2022-11-18T17:05:19,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8956K,sdumont3020,0,00:00:00,00:37:12,2232,00:01:33,2022-11-18T17:03:46,2022-11-18T17:05:19,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3144,3,46652K,sdumont3148,7,00:02:56,12:24:00,44640,00:01:33,2022-11-18T17:03:46,2022-11-18T17:05:19,COMPLETED,
1000bs-2th-aminoacido,20,,,,,,,,,10:56:00,39360,00:01:22,2022-11-18T17:03:48,2022-11-18T17:05:10,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8964K,sdumont3080,0,00:00:00,00:32:48,1968,00:01:22,2022-11-18T17:03:48,2022-11-18T17:05:10,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,352872K,sdumont3098,18,46776K,sdumont3098,18,00:01:56,10:48:00,38880,00:01:21,2022-11-18T17:03:49,2022-11-18T17:05:10,COMPLETED,
1000bs-2th-aminoacido,20,,,,,,,,,11:20:00,40800,00:01:25,2022-11-18T17:04:56,2022-11-18T17:06:21,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8960K,sdumont3056,0,00:00:00,00:34:00,2040,00:01:25,2022-11-18T17:04:56,2022-11-18T17:06:21,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,364696371,sdumont3134,11,46660K,sdumont3106,8,00:01:54,11:12:00,40320,00:01:24,2022-11-18T17:04:57,2022-11-18T17:06:21,COMPLETED,
1000bs-2th-aminoacido,20,,,,,,,,,11:36:00,41760,00:01:27,2022-11-18T17:05:10,2022-11-18T17:06:37,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8968K,sdumont3080,0,00:00:00,00:34:48,2088,00:01:27,2022-11-18T17:05:10,2022-11-18T17:06:37,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,364696371,sdumont3096,16,46628K,sdumont3087,7,00:01:53,11:36:00,41760,00:01:27,2022-11-18T17:05:10,2022-11-18T17:06:37,COMPLETED,
2000bs-2th-aminoacido,20,,,,,,,,,21:28:00,77280,00:02:41,2022-11-18T17:05:20,2022-11-18T17:08:01,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8964K,sdumont3020,0,00:00:00,01:04:24,3864,00:02:41,2022-11-18T17:05:20,2022-11-18T17:08:01,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,354630041,sdumont3147,6,46668K,sdumont3156,15,00:04:47,21:12:00,76320,00:02:39,2022-11-18T17:05:21,2022-11-18T17:08:00,COMPLETED,
2000bs-2th-aminoacido,20,,,,,,,,,23:12:00,83520,00:02:54,2022-11-18T17:06:22,2022-11-18T17:09:16,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8988K,sdumont3056,0,00:00:00,01:09:36,4176,00:02:54,2022-11-18T17:06:22,2022-11-18T17:09:16,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,357985484,sdumont3138,15,46816K,sdumont3104,6,00:04:53,22:56:00,82560,00:02:52,2022-11-18T17:06:24,2022-11-18T17:09:16,COMPLETED,
2000bs-2th-aminoacido,20,,,,,,,,,21:52:00,78720,00:02:44,2022-11-18T17:06:37,2022-11-18T17:09:21,COMPLETED,
batch,1,1764144K,1764144K,sdumont3080,0,8968K,sdumont3080,0,00:00:00,01:05:36,3936,00:02:44,2022-11-18T17:06:37,2022-11-18T17:09:21,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,337852825,sdumont3094,14,46700K,sdumont3095,15,00:04:53,21:36:00,77760,00:02:42,2022-11-18T17:06:39,2022-11-18T17:09:21,COMPLETED,
2000bs-2th-aminoacido,20,,,,,,,,,21:04:00,75840,00:02:38,2022-11-18T17:08:01,2022-11-18T17:10:39,COMPLETED,
batch,1,1764144K,1764144K,sdumont3020,0,8960K,sdumont3020,0,00:00:00,01:03:12,3792,00:02:38,2022-11-18T17:08:01,2022-11-18T17:10:39,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,341208268,sdumont3185,18,46664K,sdumont3146,5,00:04:54,20:56:00,75360,00:02:37,2022-11-18T17:08:02,2022-11-18T17:10:39,COMPLETED,
2000bs-2th-aminoacido,20,,,,,,,,,20:32:00,73920,00:02:34,2022-11-18T17:09:17,2022-11-18T17:11:51,COMPLETED,
batch,1,1764144K,1764144K,sdumont3056,0,8960K,sdumont3056,0,00:00:00,01:01:36,3696,00:02:34,2022-11-18T17:09:17,2022-11-18T17:11:51,COMPLETED,
raxmlHPC-HYBRID-AVX,20,369256K,351274598,sdumont3105,7,46728K,sdumont3138,15,00:04:54,20:32:00,73920,00:02:34,2022-11-18T17:09:17,2022-11-18T17:11:51,COMPLETED,
